Filename,Speech
speech-us-gov-0240_051.16kHz.wav,1
speech-us-gov-0061_137.16kHz.wav,1
speech-us-gov-0179_008.16kHz.wav,1
speech-us-gov-0245_100.16kHz.wav,1
speech-us-gov-0192_047.16kHz.wav,1
speech-us-gov-0089_145.16kHz.wav,1
speech-us-gov-0137_082.16kHz.wav,1
speech-librivox-0142_087.16kHz.wav,1
speech-us-gov-0111_012.16kHz.wav,1
speech-us-gov-0170_055.16kHz.wav,1
speech-librivox-0162_121.16kHz.wav,1
speech-us-gov-0203_003.16kHz.wav,1
speech-us-gov-0148_107.16kHz.wav,1
speech-librivox-0056_031.16kHz.wav,1
speech-librivox-0043_030.16kHz.wav,1
speech-us-gov-0094_045.16kHz.wav,1
speech-librivox-0004_042.16kHz.wav,1
speech-us-gov-0026_025.16kHz.wav,1
speech-us-gov-0145_096.16kHz.wav,1
speech-librivox-0014_133.16kHz.wav,1
speech-us-gov-0181_054.16kHz.wav,1
speech-us-gov-0247_031.16kHz.wav,1
speech-us-gov-0037_108.16kHz.wav,1
speech-us-gov-0183_147.16kHz.wav,1
speech-us-gov-0239_104.16kHz.wav,1
speech-librivox-0051_040.16kHz.wav,1
speech-librivox-0104_038.16kHz.wav,1
speech-us-gov-0164_044.16kHz.wav,1
speech-librivox-0160_052.16kHz.wav,1
speech-us-gov-0066_051.16kHz.wav,1
speech-us-gov-0131_041.16kHz.wav,1
speech-us-gov-0099_115.16kHz.wav,1
speech-us-gov-0237_024.16kHz.wav,1
speech-us-gov-0016_049.16kHz.wav,1
speech-librivox-0067_029.16kHz.wav,1
speech-librivox-0011_035.16kHz.wav,1
speech-us-gov-0110_041.16kHz.wav,1
speech-us-gov-0248_027.16kHz.wav,1
speech-us-gov-0068_050.16kHz.wav,1
speech-us-gov-0007_064.16kHz.wav,1
speech-librivox-0067_044.16kHz.wav,1
speech-us-gov-0160_007.16kHz.wav,1
speech-us-gov-0074_047.16kHz.wav,1
speech-us-gov-0196_049.16kHz.wav,1
speech-us-gov-0173_101.16kHz.wav,1
speech-librivox-0090_080.16kHz.wav,1
speech-us-gov-0132_075.16kHz.wav,1
speech-librivox-0023_051.16kHz.wav,1
speech-us-gov-0176_008.16kHz.wav,1
speech-us-gov-0243_106.16kHz.wav,1
speech-librivox-0070_133.16kHz.wav,1
speech-us-gov-0091_120.16kHz.wav,1
speech-us-gov-0184_052.16kHz.wav,1
speech-us-gov-0180_039.16kHz.wav,1
speech-us-gov-0182_117.16kHz.wav,1
speech-us-gov-0058_127.16kHz.wav,1
speech-us-gov-0231_113.16kHz.wav,1
speech-us-gov-0226_009.16kHz.wav,1
speech-us-gov-0217_110.16kHz.wav,1
speech-us-gov-0080_117.16kHz.wav,1
speech-us-gov-0077_067.16kHz.wav,1
speech-us-gov-0142_026.16kHz.wav,1
speech-us-gov-0230_141.16kHz.wav,1
speech-us-gov-0048_053.16kHz.wav,1
speech-librivox-0025_018.16kHz.wav,1
speech-us-gov-0010_033.16kHz.wav,1
speech-librivox-0113_065.16kHz.wav,1
speech-librivox-0116_188.16kHz.wav,1
speech-librivox-0171_093.16kHz.wav,1
speech-us-gov-0045_028.16kHz.wav,1
speech-librivox-0124_007.16kHz.wav,1
speech-us-gov-0216_027.16kHz.wav,1
speech-us-gov-0242_109.16kHz.wav,1
speech-us-gov-0216_121.16kHz.wav,1
speech-librivox-0083_100.16kHz.wav,1
speech-librivox-0156_055.16kHz.wav,1
speech-librivox-0161_042.16kHz.wav,1
speech-us-gov-0171_137.16kHz.wav,1
speech-us-gov-0070_070.16kHz.wav,1
speech-us-gov-0048_051.16kHz.wav,1
speech-us-gov-0124_131.16kHz.wav,1
speech-librivox-0162_030.16kHz.wav,1
speech-librivox-0045_004.16kHz.wav,1
speech-us-gov-0141_142.16kHz.wav,1
speech-us-gov-0038_141.16kHz.wav,1
speech-librivox-0064_006.16kHz.wav,1
speech-us-gov-0084_013.16kHz.wav,1
speech-librivox-0137_040.16kHz.wav,1
speech-librivox-0034_108.16kHz.wav,1
speech-us-gov-0126_020.16kHz.wav,1
speech-us-gov-0137_118.16kHz.wav,1
speech-us-gov-0215_006.16kHz.wav,1
speech-us-gov-0047_088.16kHz.wav,1
speech-us-gov-0133_135.16kHz.wav,1
speech-us-gov-0051_136.16kHz.wav,1
speech-us-gov-0235_090.16kHz.wav,1
speech-us-gov-0232_000.16kHz.wav,1
speech-librivox-0049_023.16kHz.wav,1
speech-us-gov-0013_023.16kHz.wav,1
speech-us-gov-0111_007.16kHz.wav,1
speech-us-gov-0215_049.16kHz.wav,1
speech-us-gov-0174_127.16kHz.wav,1
speech-librivox-0092_047.16kHz.wav,1
speech-us-gov-0085_107.16kHz.wav,1
speech-us-gov-0009_000.16kHz.wav,1
speech-librivox-0127_014.16kHz.wav,1
speech-librivox-0097_074.16kHz.wav,1
speech-us-gov-0001_000.16kHz.wav,1
speech-librivox-0022_085.16kHz.wav,1
speech-us-gov-0175_021.16kHz.wav,1
speech-us-gov-0115_088.16kHz.wav,1
speech-us-gov-0031_087.16kHz.wav,1
speech-librivox-0133_107.16kHz.wav,1
speech-us-gov-0134_071.16kHz.wav,1
speech-us-gov-0086_120.16kHz.wav,1
speech-librivox-0157_143.16kHz.wav,1
speech-librivox-0172_046.16kHz.wav,1
speech-librivox-0161_034.16kHz.wav,1
speech-us-gov-0150_062.16kHz.wav,1
speech-us-gov-0057_065.16kHz.wav,1
speech-librivox-0163_044.16kHz.wav,1
speech-us-gov-0126_014.16kHz.wav,1
speech-us-gov-0090_076.16kHz.wav,1
speech-us-gov-0223_038.16kHz.wav,1
speech-us-gov-0163_120.16kHz.wav,1
speech-us-gov-0181_087.16kHz.wav,1
speech-librivox-0083_019.16kHz.wav,1
speech-us-gov-0168_147.16kHz.wav,1
speech-us-gov-0015_015.16kHz.wav,1
speech-us-gov-0206_139.16kHz.wav,1
speech-us-gov-0023_076.16kHz.wav,1
speech-us-gov-0128_074.16kHz.wav,1
speech-librivox-0149_063.16kHz.wav,1
speech-us-gov-0008_073.16kHz.wav,1
speech-us-gov-0208_087.16kHz.wav,1
speech-us-gov-0030_129.16kHz.wav,1
speech-librivox-0151_023.16kHz.wav,1
speech-us-gov-0104_068.16kHz.wav,1
speech-librivox-0133_002.16kHz.wav,1
speech-us-gov-0217_145.16kHz.wav,1
speech-us-gov-0103_002.16kHz.wav,1
speech-us-gov-0003_035.16kHz.wav,1
speech-us-gov-0135_089.16kHz.wav,1
speech-librivox-0099_059.16kHz.wav,1
speech-librivox-0064_130.16kHz.wav,1
speech-librivox-0137_095.16kHz.wav,1
speech-us-gov-0178_079.16kHz.wav,1
speech-us-gov-0132_053.16kHz.wav,1
speech-us-gov-0116_097.16kHz.wav,1
speech-us-gov-0055_035.16kHz.wav,1
speech-librivox-0036_084.16kHz.wav,1
speech-us-gov-0235_053.16kHz.wav,1
speech-us-gov-0179_143.16kHz.wav,1
speech-us-gov-0219_028.16kHz.wav,1
speech-us-gov-0213_026.16kHz.wav,1
speech-us-gov-0155_093.16kHz.wav,1
speech-librivox-0148_015.16kHz.wav,1
speech-us-gov-0133_149.16kHz.wav,1
speech-us-gov-0183_142.16kHz.wav,1
speech-us-gov-0126_003.16kHz.wav,1
speech-librivox-0123_018.16kHz.wav,1
speech-us-gov-0214_074.16kHz.wav,1
speech-us-gov-0048_125.16kHz.wav,1
speech-librivox-0043_033.16kHz.wav,1
speech-us-gov-0072_046.16kHz.wav,1
speech-librivox-0060_047.16kHz.wav,1
speech-us-gov-0148_116.16kHz.wav,1
speech-us-gov-0102_115.16kHz.wav,1
speech-us-gov-0115_114.16kHz.wav,1
speech-us-gov-0127_034.16kHz.wav,1
speech-us-gov-0019_144.16kHz.wav,1
speech-us-gov-0235_101.16kHz.wav,1
speech-librivox-0115_045.16kHz.wav,1
speech-librivox-0059_055.16kHz.wav,1
speech-us-gov-0046_052.16kHz.wav,1
speech-us-gov-0169_117.16kHz.wav,1
speech-librivox-0088_003.16kHz.wav,1
speech-us-gov-0108_007.16kHz.wav,1
speech-us-gov-0089_100.16kHz.wav,1
speech-librivox-0160_046.16kHz.wav,1
speech-us-gov-0123_149.16kHz.wav,1
speech-us-gov-0126_079.16kHz.wav,1
speech-us-gov-0202_147.16kHz.wav,1
speech-us-gov-0011_122.16kHz.wav,1
speech-us-gov-0222_129.16kHz.wav,1
speech-us-gov-0248_031.16kHz.wav,1
speech-librivox-0157_004.16kHz.wav,1
speech-us-gov-0011_145.16kHz.wav,1
speech-us-gov-0093_145.16kHz.wav,1
speech-librivox-0134_182.16kHz.wav,1
speech-us-gov-0117_123.16kHz.wav,1
speech-librivox-0070_159.16kHz.wav,1
speech-librivox-0099_011.16kHz.wav,1
speech-librivox-0013_088.16kHz.wav,1
speech-us-gov-0013_054.16kHz.wav,1
speech-librivox-0049_006.16kHz.wav,1
speech-us-gov-0086_054.16kHz.wav,1
speech-us-gov-0159_007.16kHz.wav,1
speech-us-gov-0157_097.16kHz.wav,1
speech-us-gov-0073_092.16kHz.wav,1
speech-us-gov-0094_104.16kHz.wav,1
speech-us-gov-0092_013.16kHz.wav,1
speech-us-gov-0087_028.16kHz.wav,1
speech-us-gov-0209_136.16kHz.wav,1
speech-us-gov-0066_118.16kHz.wav,1
speech-us-gov-0166_101.16kHz.wav,1
speech-librivox-0079_042.16kHz.wav,1
speech-us-gov-0029_023.16kHz.wav,1
speech-us-gov-0121_019.16kHz.wav,1
speech-librivox-0112_114.16kHz.wav,1
speech-us-gov-0087_010.16kHz.wav,1
speech-us-gov-0147_045.16kHz.wav,1
speech-librivox-0164_084.16kHz.wav,1
speech-librivox-0052_194.16kHz.wav,1
speech-us-gov-0083_093.16kHz.wav,1
speech-librivox-0040_059.16kHz.wav,1
speech-us-gov-0036_117.16kHz.wav,1
speech-us-gov-0062_016.16kHz.wav,1
speech-us-gov-0187_009.16kHz.wav,1
speech-us-gov-0219_139.16kHz.wav,1
speech-librivox-0049_067.16kHz.wav,1
speech-us-gov-0071_112.16kHz.wav,1
speech-librivox-0162_039.16kHz.wav,1
speech-us-gov-0224_073.16kHz.wav,1
speech-us-gov-0136_064.16kHz.wav,1
speech-us-gov-0173_096.16kHz.wav,1
speech-us-gov-0091_096.16kHz.wav,1
speech-librivox-0136_038.16kHz.wav,1
speech-us-gov-0084_098.16kHz.wav,1
speech-us-gov-0042_096.16kHz.wav,1
speech-us-gov-0207_048.16kHz.wav,1
speech-us-gov-0148_099.16kHz.wav,1
speech-us-gov-0174_077.16kHz.wav,1
speech-us-gov-0164_085.16kHz.wav,1
speech-librivox-0061_011.16kHz.wav,1
speech-us-gov-0020_106.16kHz.wav,1
speech-us-gov-0163_071.16kHz.wav,1
speech-us-gov-0092_051.16kHz.wav,1
speech-us-gov-0049_021.16kHz.wav,1
speech-us-gov-0180_141.16kHz.wav,1
speech-us-gov-0226_051.16kHz.wav,1
speech-librivox-0166_011.16kHz.wav,1
speech-us-gov-0041_003.16kHz.wav,1
speech-us-gov-0052_114.16kHz.wav,1
speech-librivox-0155_097.16kHz.wav,1
speech-librivox-0033_039.16kHz.wav,1
speech-us-gov-0157_047.16kHz.wav,1
speech-us-gov-0221_146.16kHz.wav,1
speech-us-gov-0094_140.16kHz.wav,1
speech-librivox-0019_041.16kHz.wav,1
speech-us-gov-0199_098.16kHz.wav,1
speech-us-gov-0065_148.16kHz.wav,1
speech-us-gov-0173_015.16kHz.wav,1
speech-us-gov-0159_030.16kHz.wav,1
speech-librivox-0157_103.16kHz.wav,1
speech-us-gov-0174_084.16kHz.wav,1
speech-us-gov-0179_016.16kHz.wav,1
speech-us-gov-0089_000.16kHz.wav,1
speech-us-gov-0164_011.16kHz.wav,1
speech-librivox-0080_115.16kHz.wav,1
speech-librivox-0119_029.16kHz.wav,1
speech-us-gov-0129_044.16kHz.wav,1
speech-librivox-0026_216.16kHz.wav,1
speech-us-gov-0169_050.16kHz.wav,1
speech-librivox-0121_023.16kHz.wav,1
speech-librivox-0140_058.16kHz.wav,1
speech-us-gov-0225_007.16kHz.wav,1
speech-us-gov-0157_033.16kHz.wav,1
speech-us-gov-0176_047.16kHz.wav,1
speech-us-gov-0159_020.16kHz.wav,1
speech-us-gov-0176_069.16kHz.wav,1
speech-librivox-0063_022.16kHz.wav,1
speech-us-gov-0142_020.16kHz.wav,1
speech-librivox-0049_069.16kHz.wav,1
speech-librivox-0034_112.16kHz.wav,1
speech-us-gov-0000_121.16kHz.wav,1
speech-librivox-0134_039.16kHz.wav,1
speech-us-gov-0163_043.16kHz.wav,1
speech-us-gov-0139_061.16kHz.wav,1
speech-librivox-0064_083.16kHz.wav,1
speech-us-gov-0077_016.16kHz.wav,1
speech-us-gov-0105_047.16kHz.wav,1
speech-us-gov-0185_047.16kHz.wav,1
speech-librivox-0089_023.16kHz.wav,1
speech-us-gov-0072_095.16kHz.wav,1
speech-us-gov-0132_048.16kHz.wav,1
speech-us-gov-0022_033.16kHz.wav,1
speech-librivox-0044_087.16kHz.wav,1
speech-us-gov-0044_145.16kHz.wav,1
speech-us-gov-0165_008.16kHz.wav,1
speech-us-gov-0189_050.16kHz.wav,1
speech-us-gov-0206_080.16kHz.wav,1
speech-us-gov-0043_121.16kHz.wav,1
speech-librivox-0064_031.16kHz.wav,1
speech-us-gov-0066_123.16kHz.wav,1
speech-us-gov-0243_010.16kHz.wav,1
speech-us-gov-0056_094.16kHz.wav,1
speech-us-gov-0119_128.16kHz.wav,1
speech-us-gov-0175_122.16kHz.wav,1
speech-us-gov-0019_017.16kHz.wav,1
speech-us-gov-0035_148.16kHz.wav,1
speech-us-gov-0035_030.16kHz.wav,1
speech-us-gov-0062_124.16kHz.wav,1
speech-us-gov-0187_083.16kHz.wav,1
speech-librivox-0037_025.16kHz.wav,1
speech-us-gov-0027_126.16kHz.wav,1
speech-us-gov-0075_129.16kHz.wav,1
speech-us-gov-0016_103.16kHz.wav,1
speech-us-gov-0232_046.16kHz.wav,1
speech-us-gov-0124_010.16kHz.wav,1
speech-us-gov-0183_026.16kHz.wav,1
speech-us-gov-0166_116.16kHz.wav,1
speech-librivox-0082_048.16kHz.wav,1
speech-librivox-0133_060.16kHz.wav,1
speech-us-gov-0056_062.16kHz.wav,1
speech-us-gov-0031_113.16kHz.wav,1
speech-us-gov-0023_071.16kHz.wav,1
speech-librivox-0058_113.16kHz.wav,1
speech-librivox-0034_038.16kHz.wav,1
speech-us-gov-0199_143.16kHz.wav,1
speech-us-gov-0080_092.16kHz.wav,1
speech-librivox-0137_066.16kHz.wav,1
speech-us-gov-0235_111.16kHz.wav,1
speech-us-gov-0243_076.16kHz.wav,1
speech-us-gov-0238_148.16kHz.wav,1
speech-librivox-0159_139.16kHz.wav,1
speech-us-gov-0252_011.16kHz.wav,1
speech-librivox-0022_071.16kHz.wav,1
speech-us-gov-0240_145.16kHz.wav,1
speech-us-gov-0060_038.16kHz.wav,1
speech-librivox-0083_006.16kHz.wav,1
speech-us-gov-0207_038.16kHz.wav,1
speech-us-gov-0177_078.16kHz.wav,1
speech-us-gov-0036_049.16kHz.wav,1
speech-us-gov-0068_131.16kHz.wav,1
speech-us-gov-0169_079.16kHz.wav,1
speech-librivox-0120_146.16kHz.wav,1
speech-us-gov-0192_020.16kHz.wav,1
speech-us-gov-0166_131.16kHz.wav,1
speech-us-gov-0125_093.16kHz.wav,1
speech-librivox-0102_018.16kHz.wav,1
speech-us-gov-0019_050.16kHz.wav,1
speech-us-gov-0095_052.16kHz.wav,1
speech-librivox-0084_053.16kHz.wav,1
speech-us-gov-0044_140.16kHz.wav,1
speech-us-gov-0139_105.16kHz.wav,1
speech-us-gov-0004_032.16kHz.wav,1
speech-us-gov-0037_001.16kHz.wav,1
speech-us-gov-0063_044.16kHz.wav,1
speech-librivox-0075_052.16kHz.wav,1
speech-us-gov-0147_035.16kHz.wav,1
speech-librivox-0056_032.16kHz.wav,1
speech-librivox-0074_032.16kHz.wav,1
speech-us-gov-0194_007.16kHz.wav,1
speech-us-gov-0199_140.16kHz.wav,1
speech-us-gov-0235_139.16kHz.wav,1
speech-us-gov-0249_066.16kHz.wav,1
speech-us-gov-0252_004.16kHz.wav,1
speech-us-gov-0093_028.16kHz.wav,1
speech-us-gov-0136_027.16kHz.wav,1
speech-us-gov-0092_132.16kHz.wav,1
speech-librivox-0004_023.16kHz.wav,1
speech-us-gov-0025_001.16kHz.wav,1
speech-us-gov-0042_146.16kHz.wav,1
speech-us-gov-0035_124.16kHz.wav,1
speech-us-gov-0239_069.16kHz.wav,1
speech-us-gov-0175_085.16kHz.wav,1
speech-us-gov-0170_144.16kHz.wav,1
speech-us-gov-0043_056.16kHz.wav,1
speech-us-gov-0176_027.16kHz.wav,1
speech-librivox-0056_014.16kHz.wav,1
speech-librivox-0037_128.16kHz.wav,1
speech-us-gov-0077_149.16kHz.wav,1
speech-us-gov-0182_097.16kHz.wav,1
speech-us-gov-0042_046.16kHz.wav,1
speech-us-gov-0232_088.16kHz.wav,1
speech-librivox-0078_101.16kHz.wav,1
speech-us-gov-0032_041.16kHz.wav,1
speech-us-gov-0017_134.16kHz.wav,1
speech-us-gov-0054_034.16kHz.wav,1
speech-us-gov-0067_014.16kHz.wav,1
speech-us-gov-0126_001.16kHz.wav,1
speech-us-gov-0059_037.16kHz.wav,1
speech-us-gov-0167_079.16kHz.wav,1
speech-us-gov-0140_061.16kHz.wav,1
speech-librivox-0136_003.16kHz.wav,1
speech-us-gov-0203_114.16kHz.wav,1
speech-us-gov-0218_138.16kHz.wav,1
speech-us-gov-0135_129.16kHz.wav,1
speech-us-gov-0056_051.16kHz.wav,1
speech-us-gov-0152_053.16kHz.wav,1
speech-us-gov-0090_062.16kHz.wav,1
speech-us-gov-0244_065.16kHz.wav,1
speech-us-gov-0226_033.16kHz.wav,1
speech-us-gov-0113_088.16kHz.wav,1
speech-us-gov-0183_116.16kHz.wav,1
speech-librivox-0027_044.16kHz.wav,1
speech-us-gov-0107_021.16kHz.wav,1
speech-us-gov-0232_117.16kHz.wav,1
speech-us-gov-0211_038.16kHz.wav,1
speech-us-gov-0113_029.16kHz.wav,1
speech-librivox-0052_086.16kHz.wav,1
speech-us-gov-0143_103.16kHz.wav,1
speech-librivox-0094_033.16kHz.wav,1
speech-us-gov-0008_004.16kHz.wav,1
speech-us-gov-0157_061.16kHz.wav,1
speech-librivox-0145_093.16kHz.wav,1
speech-us-gov-0112_126.16kHz.wav,1
speech-us-gov-0079_123.16kHz.wav,1
speech-us-gov-0091_090.16kHz.wav,1
speech-librivox-0013_179.16kHz.wav,1
speech-us-gov-0059_090.16kHz.wav,1
speech-librivox-0120_079.16kHz.wav,1
speech-librivox-0157_053.16kHz.wav,1
speech-us-gov-0241_115.16kHz.wav,1
speech-us-gov-0036_144.16kHz.wav,1
speech-us-gov-0235_045.16kHz.wav,1
speech-us-gov-0059_025.16kHz.wav,1
speech-librivox-0060_147.16kHz.wav,1
speech-us-gov-0083_104.16kHz.wav,1
speech-librivox-0024_075.16kHz.wav,1
speech-us-gov-0006_006.16kHz.wav,1
speech-librivox-0154_132.16kHz.wav,1
speech-us-gov-0094_050.16kHz.wav,1
speech-us-gov-0095_033.16kHz.wav,1
speech-librivox-0012_047.16kHz.wav,1
speech-us-gov-0022_137.16kHz.wav,1
speech-us-gov-0006_086.16kHz.wav,1
speech-us-gov-0248_091.16kHz.wav,1
speech-librivox-0084_008.16kHz.wav,1
speech-librivox-0172_082.16kHz.wav,1
speech-librivox-0035_049.16kHz.wav,1
speech-librivox-0103_015.16kHz.wav,1
speech-librivox-0138_033.16kHz.wav,1
speech-librivox-0014_126.16kHz.wav,1
speech-librivox-0022_154.16kHz.wav,1
speech-us-gov-0097_108.16kHz.wav,1
speech-us-gov-0230_063.16kHz.wav,1
speech-us-gov-0214_046.16kHz.wav,1
speech-us-gov-0092_130.16kHz.wav,1
speech-us-gov-0031_131.16kHz.wav,1
speech-us-gov-0245_015.16kHz.wav,1
speech-us-gov-0016_068.16kHz.wav,1
speech-us-gov-0051_105.16kHz.wav,1
speech-us-gov-0218_087.16kHz.wav,1
speech-us-gov-0080_135.16kHz.wav,1
speech-us-gov-0156_041.16kHz.wav,1
speech-librivox-0073_098.16kHz.wav,1
speech-librivox-0098_085.16kHz.wav,1
speech-us-gov-0190_029.16kHz.wav,1
speech-us-gov-0208_024.16kHz.wav,1
speech-us-gov-0085_134.16kHz.wav,1
speech-us-gov-0116_010.16kHz.wav,1
speech-us-gov-0057_071.16kHz.wav,1
speech-us-gov-0217_133.16kHz.wav,1
speech-librivox-0061_152.16kHz.wav,1
speech-us-gov-0114_118.16kHz.wav,1
speech-us-gov-0191_077.16kHz.wav,1
speech-librivox-0060_151.16kHz.wav,1
speech-librivox-0167_002.16kHz.wav,1
speech-us-gov-0218_097.16kHz.wav,1
speech-librivox-0164_110.16kHz.wav,1
speech-librivox-0000_098.16kHz.wav,1
speech-us-gov-0153_135.16kHz.wav,1
speech-us-gov-0115_113.16kHz.wav,1
speech-us-gov-0251_074.16kHz.wav,1
speech-librivox-0153_081.16kHz.wav,1
speech-us-gov-0048_025.16kHz.wav,1
speech-us-gov-0052_123.16kHz.wav,1
speech-librivox-0164_122.16kHz.wav,1
speech-librivox-0052_097.16kHz.wav,1
speech-us-gov-0020_078.16kHz.wav,1
speech-us-gov-0093_140.16kHz.wav,1
speech-us-gov-0058_133.16kHz.wav,1
speech-us-gov-0231_075.16kHz.wav,1
speech-librivox-0090_141.16kHz.wav,1
speech-us-gov-0106_061.16kHz.wav,1
speech-us-gov-0034_079.16kHz.wav,1
speech-librivox-0122_119.16kHz.wav,1
speech-librivox-0084_011.16kHz.wav,1
speech-us-gov-0249_088.16kHz.wav,1
speech-librivox-0001_018.16kHz.wav,1
speech-librivox-0052_126.16kHz.wav,1
speech-us-gov-0194_019.16kHz.wav,1
speech-librivox-0145_128.16kHz.wav,1
speech-us-gov-0124_073.16kHz.wav,1
speech-us-gov-0161_054.16kHz.wav,1
speech-us-gov-0224_023.16kHz.wav,1
speech-librivox-0036_060.16kHz.wav,1
speech-librivox-0119_062.16kHz.wav,1
speech-us-gov-0039_078.16kHz.wav,1
speech-librivox-0058_065.16kHz.wav,1
speech-us-gov-0156_003.16kHz.wav,1
speech-librivox-0063_015.16kHz.wav,1
speech-librivox-0150_023.16kHz.wav,1
speech-us-gov-0140_096.16kHz.wav,1
speech-librivox-0147_000.16kHz.wav,1
speech-us-gov-0162_091.16kHz.wav,1
speech-librivox-0007_074.16kHz.wav,1
speech-us-gov-0251_115.16kHz.wav,1
speech-librivox-0068_054.16kHz.wav,1
speech-us-gov-0119_009.16kHz.wav,1
speech-us-gov-0101_037.16kHz.wav,1
speech-librivox-0026_079.16kHz.wav,1
speech-us-gov-0235_063.16kHz.wav,1
speech-us-gov-0089_071.16kHz.wav,1
speech-librivox-0073_095.16kHz.wav,1
speech-librivox-0080_121.16kHz.wav,1
speech-librivox-0064_015.16kHz.wav,1
speech-us-gov-0135_095.16kHz.wav,1
speech-librivox-0078_060.16kHz.wav,1
speech-us-gov-0026_098.16kHz.wav,1
speech-us-gov-0024_049.16kHz.wav,1
speech-us-gov-0214_003.16kHz.wav,1
speech-us-gov-0084_040.16kHz.wav,1
speech-us-gov-0001_116.16kHz.wav,1
speech-us-gov-0060_129.16kHz.wav,1
speech-us-gov-0115_063.16kHz.wav,1
speech-librivox-0010_087.16kHz.wav,1
speech-us-gov-0141_116.16kHz.wav,1
speech-us-gov-0123_109.16kHz.wav,1
speech-us-gov-0011_081.16kHz.wav,1
speech-us-gov-0145_118.16kHz.wav,1
speech-us-gov-0105_126.16kHz.wav,1
speech-librivox-0122_038.16kHz.wav,1
speech-us-gov-0065_058.16kHz.wav,1
speech-librivox-0038_129.16kHz.wav,1
speech-librivox-0120_106.16kHz.wav,1
speech-us-gov-0142_050.16kHz.wav,1
speech-librivox-0166_062.16kHz.wav,1
speech-us-gov-0193_080.16kHz.wav,1
speech-librivox-0127_062.16kHz.wav,1
speech-us-gov-0054_107.16kHz.wav,1
speech-us-gov-0095_068.16kHz.wav,1
speech-us-gov-0040_110.16kHz.wav,1
speech-librivox-0127_074.16kHz.wav,1
speech-us-gov-0106_132.16kHz.wav,1
speech-us-gov-0100_095.16kHz.wav,1
speech-librivox-0090_102.16kHz.wav,1
speech-us-gov-0139_087.16kHz.wav,1
speech-us-gov-0175_125.16kHz.wav,1
speech-us-gov-0016_062.16kHz.wav,1
speech-librivox-0048_092.16kHz.wav,1
speech-us-gov-0152_044.16kHz.wav,1
speech-us-gov-0214_079.16kHz.wav,1
speech-librivox-0158_019.16kHz.wav,1
speech-librivox-0042_062.16kHz.wav,1
speech-us-gov-0001_002.16kHz.wav,1
speech-us-gov-0140_101.16kHz.wav,1
speech-us-gov-0104_128.16kHz.wav,1
speech-us-gov-0177_089.16kHz.wav,1
speech-us-gov-0220_035.16kHz.wav,1
speech-librivox-0023_024.16kHz.wav,1
speech-us-gov-0251_021.16kHz.wav,1
speech-us-gov-0138_116.16kHz.wav,1
speech-us-gov-0218_067.16kHz.wav,1
speech-librivox-0015_135.16kHz.wav,1
speech-librivox-0155_099.16kHz.wav,1
speech-us-gov-0013_025.16kHz.wav,1
speech-us-gov-0221_123.16kHz.wav,1
speech-us-gov-0088_052.16kHz.wav,1
speech-librivox-0058_068.16kHz.wav,1
speech-us-gov-0143_002.16kHz.wav,1
speech-us-gov-0087_009.16kHz.wav,1
speech-us-gov-0029_064.16kHz.wav,1
speech-librivox-0138_037.16kHz.wav,1
speech-us-gov-0031_071.16kHz.wav,1
speech-librivox-0151_090.16kHz.wav,1
speech-us-gov-0097_035.16kHz.wav,1
speech-us-gov-0208_060.16kHz.wav,1
speech-us-gov-0239_136.16kHz.wav,1
speech-us-gov-0129_052.16kHz.wav,1
speech-us-gov-0070_138.16kHz.wav,1
speech-us-gov-0049_079.16kHz.wav,1
speech-us-gov-0233_061.16kHz.wav,1
speech-us-gov-0078_061.16kHz.wav,1
speech-us-gov-0112_102.16kHz.wav,1
speech-librivox-0088_050.16kHz.wav,1
speech-us-gov-0111_037.16kHz.wav,1
speech-librivox-0036_124.16kHz.wav,1
speech-us-gov-0044_017.16kHz.wav,1
speech-librivox-0076_049.16kHz.wav,1
speech-librivox-0040_023.16kHz.wav,1
speech-us-gov-0118_131.16kHz.wav,1
speech-us-gov-0002_148.16kHz.wav,1
speech-us-gov-0107_012.16kHz.wav,1
speech-us-gov-0132_034.16kHz.wav,1
speech-us-gov-0209_012.16kHz.wav,1
speech-us-gov-0246_020.16kHz.wav,1
speech-librivox-0126_002.16kHz.wav,1
speech-us-gov-0179_082.16kHz.wav,1
speech-us-gov-0047_086.16kHz.wav,1
speech-librivox-0152_059.16kHz.wav,1
speech-us-gov-0218_089.16kHz.wav,1
speech-us-gov-0249_096.16kHz.wav,1
speech-librivox-0105_014.16kHz.wav,1
speech-us-gov-0081_045.16kHz.wav,1
speech-us-gov-0227_086.16kHz.wav,1
speech-librivox-0145_111.16kHz.wav,1
speech-us-gov-0091_136.16kHz.wav,1
speech-librivox-0050_087.16kHz.wav,1
speech-us-gov-0182_030.16kHz.wav,1
speech-us-gov-0034_050.16kHz.wav,1
speech-us-gov-0079_077.16kHz.wav,1
speech-librivox-0015_083.16kHz.wav,1
speech-us-gov-0221_113.16kHz.wav,1
speech-us-gov-0049_041.16kHz.wav,1
speech-us-gov-0044_135.16kHz.wav,1
speech-us-gov-0106_082.16kHz.wav,1
speech-us-gov-0237_092.16kHz.wav,1
speech-us-gov-0036_138.16kHz.wav,1
speech-us-gov-0096_102.16kHz.wav,1
speech-us-gov-0079_039.16kHz.wav,1
speech-us-gov-0207_020.16kHz.wav,1
speech-us-gov-0246_001.16kHz.wav,1
speech-librivox-0090_018.16kHz.wav,1
